"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","HOSPITALBED","TOT","1000HAB","A","2013",10.92,
"KOR","HOSPITALBED","TOT","1000HAB","A","2014",11.59,
"KOR","HOSPITALBED","TOT","1000HAB","A","2015",11.61,
"KOR","HOSPITALBED","TOT","1000HAB","A","2016",11.99,
"KOR","HOSPITALBED","TOT","1000HAB","A","2017",12.29,
"KOR","HOSPITALBED","TOT","1000HAB","A","2018",12.44,
"KOR","HOSPITALBED","TOT","1000HAB","A","2019",12.43,
"KOR","HOSPITALBED","TOT","1000HAB","A","2020",12.65,
"KOR","HOSPITALBED","TOT","1000HAB","A","2021",12.77,
"LUX","HOSPITALBED","TOT","1000HAB","A","2004",6.39,
"LUX","HOSPITALBED","TOT","1000HAB","A","2005",5.79,
"LUX","HOSPITALBED","TOT","1000HAB","A","2006",5.65,
"LUX","HOSPITALBED","TOT","1000HAB","A","2007",5.67,
"LUX","HOSPITALBED","TOT","1000HAB","A","2008",5.57,
"LUX","HOSPITALBED","TOT","1000HAB","A","2009",5.47,
"LUX","HOSPITALBED","TOT","1000HAB","A","2010",5.37,
"LUX","HOSPITALBED","TOT","1000HAB","A","2011",5.28,
"LUX","HOSPITALBED","TOT","1000HAB","A","2012",5.15,
"LUX","HOSPITALBED","TOT","1000HAB","A","2013",5.17,
"LUX","HOSPITALBED","TOT","1000HAB","A","2014",5.05,
"LUX","HOSPITALBED","TOT","1000HAB","A","2015",4.96,
"LUX","HOSPITALBED","TOT","1000HAB","A","2016",4.82,
"LUX","HOSPITALBED","TOT","1000HAB","A","2017",4.66,
"LUX","HOSPITALBED","TOT","1000HAB","A","2018",4.51,
"LUX","HOSPITALBED","TOT","1000HAB","A","2019",4.26,"B"
"LUX","HOSPITALBED","TOT","1000HAB","A","2020",4.19,
"LUX","HOSPITALBED","TOT","1000HAB","A","2021",4.14,
"MEX","HOSPITALBED","TOT","1000HAB","A","1991",1.1,
"MEX","HOSPITALBED","TOT","1000HAB","A","1992",1.17,
"MEX","HOSPITALBED","TOT","1000HAB","A","1993",1.2,
"MEX","HOSPITALBED","TOT","1000HAB","A","1994",1.2,
"MEX","HOSPITALBED","TOT","1000HAB","A","1995",1.14,
"MEX","HOSPITALBED","TOT","1000HAB","A","1996",1.1,
"MEX","HOSPITALBED","TOT","1000HAB","A","1997",1.08,
"MEX","HOSPITALBED","TOT","1000HAB","A","1998",1.08,
"MEX","HOSPITALBED","TOT","1000HAB","A","1999",1.07,
"MEX","HOSPITALBED","TOT","1000HAB","A","2000",1.05,
"MEX","HOSPITALBED","TOT","1000HAB","A","2001",1.08,
"MEX","HOSPITALBED","TOT","1000HAB","A","2002",1.09,
"MEX","HOSPITALBED","TOT","1000HAB","A","2003",1.06,
"MEX","HOSPITALBED","TOT","1000HAB","A","2004",1.07,
"MEX","HOSPITALBED","TOT","1000HAB","A","2005",1.05,
"MEX","HOSPITALBED","TOT","1000HAB","A","2006",1.02,
"MEX","HOSPITALBED","TOT","1000HAB","A","2007",1.06,
"MEX","HOSPITALBED","TOT","1000HAB","A","2008",1.03,
"MEX","HOSPITALBED","TOT","1000HAB","A","2009",1.02,
"MEX","HOSPITALBED","TOT","1000HAB","A","2010",1.05,
"MEX","HOSPITALBED","TOT","1000HAB","A","2011",1.03,
"MEX","HOSPITALBED","TOT","1000HAB","A","2012",1.02,
"MEX","HOSPITALBED","TOT","1000HAB","A","2013",1.02,
"MEX","HOSPITALBED","TOT","1000HAB","A","2014",1.01,
"MEX","HOSPITALBED","TOT","1000HAB","A","2015",0.99,
"MEX","HOSPITALBED","TOT","1000HAB","A","2016",0.99,
"MEX","HOSPITALBED","TOT","1000HAB","A","2017",0.98,
"MEX","HOSPITALBED","TOT","1000HAB","A","2018",0.97,
"MEX","HOSPITALBED","TOT","1000HAB","A","2019",0.95,
"MEX","HOSPITALBED","TOT","1000HAB","A","2020",0.99,
"MEX","HOSPITALBED","TOT","1000HAB","A","2021",1,
"NLD","HOSPITALBED","TOT","1000HAB","A","1991",5.85,
"NLD","HOSPITALBED","TOT","1000HAB","A","1992",5.79,
"NLD","HOSPITALBED","TOT","1000HAB","A","1993",5.69,
"NLD","HOSPITALBED","TOT","1000HAB","A","1994",5.49,
"NLD","HOSPITALBED","TOT","1000HAB","A","1995",5.38,
"NLD","HOSPITALBED","TOT","1000HAB","A","1996",5.33,
"NLD","HOSPITALBED","TOT","1000HAB","A","1997",5.3,
"NLD","HOSPITALBED","TOT","1000HAB","A","1998",5.21,
"NLD","HOSPITALBED","TOT","1000HAB","A","1999",5.14,
"NLD","HOSPITALBED","TOT","1000HAB","A","2000",4.92,
"NLD","HOSPITALBED","TOT","1000HAB","A","2001",4.75,"B"
"NLD","HOSPITALBED","TOT","1000HAB","A","2002",4.69,
"NLD","HOSPITALBED","TOT","1000HAB","A","2003",4.49,"B"
"NLD","HOSPITALBED","TOT","1000HAB","A","2004",4.5,
"NLD","HOSPITALBED","TOT","1000HAB","A","2005",4.44,
"NLD","HOSPITALBED","TOT","1000HAB","A","2006",4.4,"B"
"NLD","HOSPITALBED","TOT","1000HAB","A","2007",4.29,
"NLD","HOSPITALBED","TOT","1000HAB","A","2008",4.25,
"NLD","HOSPITALBED","TOT","1000HAB","A","2009",4.21,
"NLD","HOSPITALBED","TOT","1000HAB","A","2010",4.12,
"NLD","HOSPITALBED","TOT","1000HAB","A","2011",3.97,
"NLD","HOSPITALBED","TOT","1000HAB","A","2012",3.78,
"NLD","HOSPITALBED","TOT","1000HAB","A","2013",3.69,
"NLD","HOSPITALBED","TOT","1000HAB","A","2014",3.55,
"NLD","HOSPITALBED","TOT","1000HAB","A","2015",3.49,"B"
"NLD","HOSPITALBED","TOT","1000HAB","A","2016",3.41,
"NLD","HOSPITALBED","TOT","1000HAB","A","2017",3.28,
"NLD","HOSPITALBED","TOT","1000HAB","A","2018",3.18,
"NLD","HOSPITALBED","TOT","1000HAB","A","2019",3.02,
"NLD","HOSPITALBED","TOT","1000HAB","A","2020",2.91,
"NLD","HOSPITALBED","TOT","1000HAB","A","2021",2.95,"B"
"NZL","HOSPITALBED","TOT","1000HAB","A","2009",2.41,
"NZL","HOSPITALBED","TOT","1000HAB","A","2010",2.75,
"NZL","HOSPITALBED","TOT","1000HAB","A","2011",2.82,
"NZL","HOSPITALBED","TOT","1000HAB","A","2012",2.83,
"NZL","HOSPITALBED","TOT","1000HAB","A","2013",2.78,
"NZL","HOSPITALBED","TOT","1000HAB","A","2014",2.75,
"NZL","HOSPITALBED","TOT","1000HAB","A","2015",2.71,
"NZL","HOSPITALBED","TOT","1000HAB","A","2016",2.72,
"NZL","HOSPITALBED","TOT","1000HAB","A","2017",2.7,
"NZL","HOSPITALBED","TOT","1000HAB","A","2018",2.59,
"NZL","HOSPITALBED","TOT","1000HAB","A","2019",2.54,
"NZL","HOSPITALBED","TOT","1000HAB","A","2020",2.49,
"NZL","HOSPITALBED","TOT","1000HAB","A","2021",2.67,
"NZL","HOSPITALBED","TOT","1000HAB","A","2022",2.57,
"NOR","HOSPITALBED","TOT","1000HAB","A","2002",4.99,
"NOR","HOSPITALBED","TOT","1000HAB","A","2003",4.99,
"NOR","HOSPITALBED","TOT","1000HAB","A","2004",5.25,
"NOR","HOSPITALBED","TOT","1000HAB","A","2005",5.16,
"NOR","HOSPITALBED","TOT","1000HAB","A","2006",5.03,
"NOR","HOSPITALBED","TOT","1000HAB","A","2007",4.86,
"NOR","HOSPITALBED","TOT","1000HAB","A","2008",4.64,
"NOR","HOSPITALBED","TOT","1000HAB","A","2009",4.52,
"NOR","HOSPITALBED","TOT","1000HAB","A","2010",4.3,
"NOR","HOSPITALBED","TOT","1000HAB","A","2011",4.19,
"NOR","HOSPITALBED","TOT","1000HAB","A","2012",3.97,
"NOR","HOSPITALBED","TOT","1000HAB","A","2013",3.86,
"NOR","HOSPITALBED","TOT","1000HAB","A","2014",3.84,
"NOR","HOSPITALBED","TOT","1000HAB","A","2015",3.76,
"NOR","HOSPITALBED","TOT","1000HAB","A","2016",3.68,
"NOR","HOSPITALBED","TOT","1000HAB","A","2017",3.6,
"NOR","HOSPITALBED","TOT","1000HAB","A","2018",3.53,
"NOR","HOSPITALBED","TOT","1000HAB","A","2019",3.47,
"NOR","HOSPITALBED","TOT","1000HAB","A","2020",3.4,
"NOR","HOSPITALBED","TOT","1000HAB","A","2021",3.4,
"POL","HOSPITALBED","TOT","1000HAB","A","2003",6.68,
"POL","HOSPITALBED","TOT","1000HAB","A","2004",6.67,
"POL","HOSPITALBED","TOT","1000HAB","A","2005",6.52,
"POL","HOSPITALBED","TOT","1000HAB","A","2006",6.47,
"POL","HOSPITALBED","TOT","1000HAB","A","2007",6.42,
"POL","HOSPITALBED","TOT","1000HAB","A","2008",6.62,"B"
"POL","HOSPITALBED","TOT","1000HAB","A","2009",6.65,
"POL","HOSPITALBED","TOT","1000HAB","A","2010",6.61,
"POL","HOSPITALBED","TOT","1000HAB","A","2011",6.63,
"POL","HOSPITALBED","TOT","1000HAB","A","2012",6.63,"B"
"POL","HOSPITALBED","TOT","1000HAB","A","2013",6.61,
"POL","HOSPITALBED","TOT","1000HAB","A","2014",6.63,
"POL","HOSPITALBED","TOT","1000HAB","A","2015",6.63,
"POL","HOSPITALBED","TOT","1000HAB","A","2016",6.64,
"POL","HOSPITALBED","TOT","1000HAB","A","2017",6.62,
"POL","HOSPITALBED","TOT","1000HAB","A","2018",6.54,
"POL","HOSPITALBED","TOT","1000HAB","A","2019",6.17,"B"
"POL","HOSPITALBED","TOT","1000HAB","A","2020",6.19,
"POL","HOSPITALBED","TOT","1000HAB","A","2021",6.27,
"PRT","HOSPITALBED","TOT","1000HAB","A","1991",4.01,
"PRT","HOSPITALBED","TOT","1000HAB","A","1992",4.01,
"PRT","HOSPITALBED","TOT","1000HAB","A","1993",3.95,
"PRT","HOSPITALBED","TOT","1000HAB","A","1994",3.93,
"PRT","HOSPITALBED","TOT","1000HAB","A","1995",3.92,
"PRT","HOSPITALBED","TOT","1000HAB","A","1996",3.98,
"PRT","HOSPITALBED","TOT","1000HAB","A","1997",3.93,
"PRT","HOSPITALBED","TOT","1000HAB","A","1998",3.86,
"PRT","HOSPITALBED","TOT","1000HAB","A","1999",3.74,"B"
"PRT","HOSPITALBED","TOT","1000HAB","A","2000",3.71,
"PRT","HOSPITALBED","TOT","1000HAB","A","2001",3.65,
"PRT","HOSPITALBED","TOT","1000HAB","A","2002",3.57,
"PRT","HOSPITALBED","TOT","1000HAB","A","2003",3.58,
"PRT","HOSPITALBED","TOT","1000HAB","A","2004",3.59,
"PRT","HOSPITALBED","TOT","1000HAB","A","2005",3.56,
"PRT","HOSPITALBED","TOT","1000HAB","A","2006",3.48,
"PRT","HOSPITALBED","TOT","1000HAB","A","2007",3.44,
"PRT","HOSPITALBED","TOT","1000HAB","A","2008",3.39,
"PRT","HOSPITALBED","TOT","1000HAB","A","2009",3.37,
"PRT","HOSPITALBED","TOT","1000HAB","A","2010",3.37,
"PRT","HOSPITALBED","TOT","1000HAB","A","2011",3.37,
"PRT","HOSPITALBED","TOT","1000HAB","A","2012",3.41,
"PRT","HOSPITALBED","TOT","1000HAB","A","2013",3.39,
"PRT","HOSPITALBED","TOT","1000HAB","A","2014",3.32,
"PRT","HOSPITALBED","TOT","1000HAB","A","2015",3.37,
"PRT","HOSPITALBED","TOT","1000HAB","A","2016",3.39,
"PRT","HOSPITALBED","TOT","1000HAB","A","2017",3.39,
"PRT","HOSPITALBED","TOT","1000HAB","A","2018",3.44,
"PRT","HOSPITALBED","TOT","1000HAB","A","2019",3.51,
"PRT","HOSPITALBED","TOT","1000HAB","A","2020",3.5,
"PRT","HOSPITALBED","TOT","1000HAB","A","2021",3.5,"P"
"SVK","HOSPITALBED","TOT","1000HAB","A","1996",8.32,
"SVK","HOSPITALBED","TOT","1000HAB","A","1997",8.15,
"SVK","HOSPITALBED","TOT","1000HAB","A","1998",8.04,
"SVK","HOSPITALBED","TOT","1000HAB","A","1999",7.95,
"SVK","HOSPITALBED","TOT","1000HAB","A","2000",7.86,
"SVK","HOSPITALBED","TOT","1000HAB","A","2001",7.67,
"SVK","HOSPITALBED","TOT","1000HAB","A","2002",7.57,
"SVK","HOSPITALBED","TOT","1000HAB","A","2003",7.25,
"SVK","HOSPITALBED","TOT","1000HAB","A","2004",6.91,
"SVK","HOSPITALBED","TOT","1000HAB","A","2005",6.79,
"SVK","HOSPITALBED","TOT","1000HAB","A","2006",6.73,
"SVK","HOSPITALBED","TOT","1000HAB","A","2007",6.78,
"SVK","HOSPITALBED","TOT","1000HAB","A","2008",6.59,
"SVK","HOSPITALBED","TOT","1000HAB","A","2009",6.54,
"SVK","HOSPITALBED","TOT","1000HAB","A","2010",6.46,
"SVK","HOSPITALBED","TOT","1000HAB","A","2011",6.05,
"SVK","HOSPITALBED","TOT","1000HAB","A","2012",5.91,
"SVK","HOSPITALBED","TOT","1000HAB","A","2013",5.8,
"SVK","HOSPITALBED","TOT","1000HAB","A","2014",5.79,
"SVK","HOSPITALBED","TOT","1000HAB","A","2015",5.75,
"SVK","HOSPITALBED","TOT","1000HAB","A","2016",5.78,
"SVK","HOSPITALBED","TOT","1000HAB","A","2017",5.82,
"SVK","HOSPITALBED","TOT","1000HAB","A","2018",5.7,"B"
"SVK","HOSPITALBED","TOT","1000HAB","A","2019",5.76,
"SVK","HOSPITALBED","TOT","1000HAB","A","2020",5.68,
"SVK","HOSPITALBED","TOT","1000HAB","A","2021",5.67,
"ESP","HOSPITALBED","TOT","1000HAB","A","1991",4.22,
"ESP","HOSPITALBED","TOT","1000HAB","A","1992",4.13,
"ESP","HOSPITALBED","TOT","1000HAB","A","1993",4.04,
"ESP","HOSPITALBED","TOT","1000HAB","A","1994",3.98,
"ESP","HOSPITALBED","TOT","1000HAB","A","1995",3.89,
"ESP","HOSPITALBED","TOT","1000HAB","A","1996",3.85,
"ESP","HOSPITALBED","TOT","1000HAB","A","1997",3.78,
"ESP","HOSPITALBED","TOT","1000HAB","A","1998",3.73,
"ESP","HOSPITALBED","TOT","1000HAB","A","1999",3.71,
"ESP","HOSPITALBED","TOT","1000HAB","A","2000",3.65,
"ESP","HOSPITALBED","TOT","1000HAB","A","2001",3.58,
"ESP","HOSPITALBED","TOT","1000HAB","A","2002",3.53,
"ESP","HOSPITALBED","TOT","1000HAB","A","2003",3.44,
"ESP","HOSPITALBED","TOT","1000HAB","A","2004",3.4,
"ESP","HOSPITALBED","TOT","1000HAB","A","2005",3.34,
"ESP","HOSPITALBED","TOT","1000HAB","A","2006",3.29,
"ESP","HOSPITALBED","TOT","1000HAB","A","2007",3.25,
"ESP","HOSPITALBED","TOT","1000HAB","A","2008",3.2,
"ESP","HOSPITALBED","TOT","1000HAB","A","2009",3.16,
"ESP","HOSPITALBED","TOT","1000HAB","A","2010",3.11,"B"
"ESP","HOSPITALBED","TOT","1000HAB","A","2011",3.05,
"ESP","HOSPITALBED","TOT","1000HAB","A","2012",2.99,
"ESP","HOSPITALBED","TOT","1000HAB","A","2013",2.96,
"ESP","HOSPITALBED","TOT","1000HAB","A","2014",2.97,
"ESP","HOSPITALBED","TOT","1000HAB","A","2015",2.98,
"ESP","HOSPITALBED","TOT","1000HAB","A","2016",2.97,
"ESP","HOSPITALBED","TOT","1000HAB","A","2017",2.97,
"ESP","HOSPITALBED","TOT","1000HAB","A","2018",2.97,
"ESP","HOSPITALBED","TOT","1000HAB","A","2019",2.95,
"ESP","HOSPITALBED","TOT","1000HAB","A","2020",2.96,
"ESP","HOSPITALBED","TOT","1000HAB","A","2021",2.96,"P"
"SWE","HOSPITALBED","TOT","1000HAB","A","1991",11.85,
"SWE","HOSPITALBED","TOT","1000HAB","A","1992",6.67,"B"
"SWE","HOSPITALBED","TOT","1000HAB","A","1993",6.08,
"SWE","HOSPITALBED","TOT","1000HAB","A","1994",5.19,
"SWE","HOSPITALBED","TOT","1000HAB","A","1995",4.8,
"SWE","HOSPITALBED","TOT","1000HAB","A","1996",4.31,
"SWE","HOSPITALBED","TOT","1000HAB","A","1997",3.94,
"SWE","HOSPITALBED","TOT","1000HAB","A","1998",3.75,
"SWE","HOSPITALBED","TOT","1000HAB","A","1999",3.7,
"SWE","HOSPITALBED","TOT","1000HAB","A","2000",3.58,
"SWE","HOSPITALBED","TOT","1000HAB","A","2001",3.27,"B"
"SWE","HOSPITALBED","TOT","1000HAB","A","2002",3.13,
"SWE","HOSPITALBED","TOT","1000HAB","A","2003",3.05,
"SWE","HOSPITALBED","TOT","1000HAB","A","2004",3.01,
"SWE","HOSPITALBED","TOT","1000HAB","A","2005",2.93,
"SWE","HOSPITALBED","TOT","1000HAB","A","2006",2.89,
"SWE","HOSPITALBED","TOT","1000HAB","A","2007",2.86,
"SWE","HOSPITALBED","TOT","1000HAB","A","2008",2.81,
"SWE","HOSPITALBED","TOT","1000HAB","A","2009",2.76,
"SWE","HOSPITALBED","TOT","1000HAB","A","2010",2.73,
"SWE","HOSPITALBED","TOT","1000HAB","A","2011",2.7,
"SWE","HOSPITALBED","TOT","1000HAB","A","2012",2.66,"B"
"SWE","HOSPITALBED","TOT","1000HAB","A","2013",2.59,
"SWE","HOSPITALBED","TOT","1000HAB","A","2014",2.54,
"SWE","HOSPITALBED","TOT","1000HAB","A","2015",2.44,
"SWE","HOSPITALBED","TOT","1000HAB","A","2016",2.34,
"SWE","HOSPITALBED","TOT","1000HAB","A","2017",2.21,
"SWE","HOSPITALBED","TOT","1000HAB","A","2018",2.13,
"SWE","HOSPITALBED","TOT","1000HAB","A","2019",2.07,
"SWE","HOSPITALBED","TOT","1000HAB","A","2020",2.05,
"SWE","HOSPITALBED","TOT","1000HAB","A","2021",2,
"CHE","HOSPITALBED","TOT","1000HAB","A","1998",6.63,
"CHE","HOSPITALBED","TOT","1000HAB","A","1999",6.61,
"CHE","HOSPITALBED","TOT","1000HAB","A","2000",6.29,
"CHE","HOSPITALBED","TOT","1000HAB","A","2001",6.04,
"CHE","HOSPITALBED","TOT","1000HAB","A","2002",5.95,
"CHE","HOSPITALBED","TOT","1000HAB","A","2003",5.82,
"CHE","HOSPITALBED","TOT","1000HAB","A","2004",5.67,
"CHE","HOSPITALBED","TOT","1000HAB","A","2005",5.54,
"CHE","HOSPITALBED","TOT","1000HAB","A","2006",5.39,
"CHE","HOSPITALBED","TOT","1000HAB","A","2007",5.36,
"CHE","HOSPITALBED","TOT","1000HAB","A","2008",5.21,
"CHE","HOSPITALBED","TOT","1000HAB","A","2009",5.1,
"CHE","HOSPITALBED","TOT","1000HAB","A","2010",5.19,
"CHE","HOSPITALBED","TOT","1000HAB","A","2011",5.05,
"CHE","HOSPITALBED","TOT","1000HAB","A","2012",4.97,
"CHE","HOSPITALBED","TOT","1000HAB","A","2013",4.85,
"CHE","HOSPITALBED","TOT","1000HAB","A","2014",4.73,
"CHE","HOSPITALBED","TOT","1000HAB","A","2015",4.73,
"CHE","HOSPITALBED","TOT","1000HAB","A","2016",4.69,
"CHE","HOSPITALBED","TOT","1000HAB","A","2017",4.65,
"CHE","HOSPITALBED","TOT","1000HAB","A","2018",4.63,
"CHE","HOSPITALBED","TOT","1000HAB","A","2019",4.59,
"CHE","HOSPITALBED","TOT","1000HAB","A","2020",4.48,
"CHE","HOSPITALBED","TOT","1000HAB","A","2021",4.43,
"TUR","HOSPITALBED","TOT","1000HAB","A","1994",2.22,
"TUR","HOSPITALBED","TOT","1000HAB","A","1995",2.2,
"TUR","HOSPITALBED","TOT","1000HAB","A","1996",2.22,
"TUR","HOSPITALBED","TOT","1000HAB","A","1997",2.26,
"TUR","HOSPITALBED","TOT","1000HAB","A","1998",2.28,
"TUR","HOSPITALBED","TOT","1000HAB","A","1999",2.31,
"TUR","HOSPITALBED","TOT","1000HAB","A","2000",2.05,"B"
"TUR","HOSPITALBED","TOT","1000HAB","A","2001",2.16,
"TUR","HOSPITALBED","TOT","1000HAB","A","2002",2.49,"B"
"TUR","HOSPITALBED","TOT","1000HAB","A","2003",2.48,
"TUR","HOSPITALBED","TOT","1000HAB","A","2004",2.47,
"TUR","HOSPITALBED","TOT","1000HAB","A","2005",2.5,
"TUR","HOSPITALBED","TOT","1000HAB","A","2006",2.52,
"TUR","HOSPITALBED","TOT","1000HAB","A","2007",2.54,
"TUR","HOSPITALBED","TOT","1000HAB","A","2008",2.58,
"TUR","HOSPITALBED","TOT","1000HAB","A","2009",2.62,
"TUR","HOSPITALBED","TOT","1000HAB","A","2010",2.74,
"TUR","HOSPITALBED","TOT","1000HAB","A","2011",2.62,
"TUR","HOSPITALBED","TOT","1000HAB","A","2012",2.66,
"TUR","HOSPITALBED","TOT","1000HAB","A","2013",2.65,
"TUR","HOSPITALBED","TOT","1000HAB","A","2014",2.68,
"TUR","HOSPITALBED","TOT","1000HAB","A","2015",2.68,
"TUR","HOSPITALBED","TOT","1000HAB","A","2016",2.75,
"TUR","HOSPITALBED","TOT","1000HAB","A","2017",2.81,
"TUR","HOSPITALBED","TOT","1000HAB","A","2018",2.85,
"TUR","HOSPITALBED","TOT","1000HAB","A","2019",2.88,
"TUR","HOSPITALBED","TOT","1000HAB","A","2020",3.01,
"TUR","HOSPITALBED","TOT","1000HAB","A","2021",3.02,
"GBR","HOSPITALBED","TOT","1000HAB","A","2000",4.08,
"GBR","HOSPITALBED","TOT","1000HAB","A","2001",4.04,
"GBR","HOSPITALBED","TOT","1000HAB","A","2002",3.98,
"GBR","HOSPITALBED","TOT","1000HAB","A","2003",3.95,
"GBR","HOSPITALBED","TOT","1000HAB","A","2004",3.86,
"GBR","HOSPITALBED","TOT","1000HAB","A","2005",3.72,
"GBR","HOSPITALBED","TOT","1000HAB","A","2006",3.54,
"GBR","HOSPITALBED","TOT","1000HAB","A","2007",3.39,
"GBR","HOSPITALBED","TOT","1000HAB","A","2008",3.33,
"GBR","HOSPITALBED","TOT","1000HAB","A","2009",3.27,
"GBR","HOSPITALBED","TOT","1000HAB","A","2010",2.93,"B"
"GBR","HOSPITALBED","TOT","1000HAB","A","2011",2.88,
"GBR","HOSPITALBED","TOT","1000HAB","A","2012",2.81,
"GBR","HOSPITALBED","TOT","1000HAB","A","2013",2.76,
"GBR","HOSPITALBED","TOT","1000HAB","A","2014",2.73,
"GBR","HOSPITALBED","TOT","1000HAB","A","2015",2.61,
"GBR","HOSPITALBED","TOT","1000HAB","A","2016",2.57,
"GBR","HOSPITALBED","TOT","1000HAB","A","2017",2.54,
"GBR","HOSPITALBED","TOT","1000HAB","A","2018",2.5,"E"
"GBR","HOSPITALBED","TOT","1000HAB","A","2019",2.45,"E"
"GBR","HOSPITALBED","TOT","1000HAB","A","2020",2.43,"E"
"GBR","HOSPITALBED","TOT","1000HAB","A","2021",2.42,"E"
"GBR","HOSPITALBED","TOT","1000HAB","A","2022",2.44,"E"
"USA","HOSPITALBED","TOT","1000HAB","A","1991",4.75,
"USA","HOSPITALBED","TOT","1000HAB","A","1992",4.59,
"USA","HOSPITALBED","TOT","1000HAB","A","1993",4.48,
"USA","HOSPITALBED","TOT","1000HAB","A","1994",4.29,
"USA","HOSPITALBED","TOT","1000HAB","A","1995",4.06,
"USA","HOSPITALBED","TOT","1000HAB","A","1996",3.94,
"USA","HOSPITALBED","TOT","1000HAB","A","1997",3.8,
"USA","HOSPITALBED","TOT","1000HAB","A","1998",3.67,
"USA","HOSPITALBED","TOT","1000HAB","A","1999",3.56,
"USA","HOSPITALBED","TOT","1000HAB","A","2000",3.49,
"USA","HOSPITALBED","TOT","1000HAB","A","2001",3.47,
"USA","HOSPITALBED","TOT","1000HAB","A","2002",3.39,
"USA","HOSPITALBED","TOT","1000HAB","A","2003",3.33,
"USA","HOSPITALBED","TOT","1000HAB","A","2004",3.26,
"USA","HOSPITALBED","TOT","1000HAB","A","2005",3.2,
"USA","HOSPITALBED","TOT","1000HAB","A","2006",3.18,
"USA","HOSPITALBED","TOT","1000HAB","A","2007",3.14,
"USA","HOSPITALBED","TOT","1000HAB","A","2008",3.13,
"USA","HOSPITALBED","TOT","1000HAB","A","2009",3.08,
"USA","HOSPITALBED","TOT","1000HAB","A","2010",3.05,
"USA","HOSPITALBED","TOT","1000HAB","A","2011",2.97,
"USA","HOSPITALBED","TOT","1000HAB","A","2012",2.93,
"USA","HOSPITALBED","TOT","1000HAB","A","2013",2.89,
"USA","HOSPITALBED","TOT","1000HAB","A","2014",2.83,
"USA","HOSPITALBED","TOT","1000HAB","A","2015",2.8,
"USA","HOSPITALBED","TOT","1000HAB","A","2016",2.77,
"USA","HOSPITALBED","TOT","1000HAB","A","2017",2.86,"B"
"USA","HOSPITALBED","TOT","1000HAB","A","2018",2.83,
"USA","HOSPITALBED","TOT","1000HAB","A","2019",2.8,
"USA","HOSPITALBED","TOT","1000HAB","A","2020",2.78,
"USA","HOSPITALBED","TOT","1000HAB","A","2021",2.77,
"BRA","HOSPITALBED","TOT","1000HAB","A","1993",3.24,
"BRA","HOSPITALBED","TOT","1000HAB","A","1994",3.21,
"BRA","HOSPITALBED","TOT","1000HAB","A","1995",3.17,
"BRA","HOSPITALBED","TOT","1000HAB","A","1996",3.07,
"BRA","HOSPITALBED","TOT","1000HAB","A","1997",3.02,
"BRA","HOSPITALBED","TOT","1000HAB","A","1998",2.93,
"BRA","HOSPITALBED","TOT","1000HAB","A","1999",2.89,
"BRA","HOSPITALBED","TOT","1000HAB","A","2000",2.82,
"BRA","HOSPITALBED","TOT","1000HAB","A","2001",2.78,
"BRA","HOSPITALBED","TOT","1000HAB","A","2002",2.59,
"BRA","HOSPITALBED","TOT","1000HAB","A","2003",2.42,
"BRA","HOSPITALBED","TOT","1000HAB","A","2005",2.52,"B"
"BRA","HOSPITALBED","TOT","1000HAB","A","2006",2.48,
"BRA","HOSPITALBED","TOT","1000HAB","A","2007",2.5,
"BRA","HOSPITALBED","TOT","1000HAB","A","2008",2.59,
"BRA","HOSPITALBED","TOT","1000HAB","A","2009",2.57,
"BRA","HOSPITALBED","TOT","1000HAB","A","2010",2.57,
"BRA","HOSPITALBED","TOT","1000HAB","A","2011",2.53,
"BRA","HOSPITALBED","TOT","1000HAB","A","2012",2.49,
"BRA","HOSPITALBED","TOT","1000HAB","A","2013",2.47,
"BRA","HOSPITALBED","TOT","1000HAB","A","2014",2.46,
"BRA","HOSPITALBED","TOT","1000HAB","A","2015",2.37,
"BRA","HOSPITALBED","TOT","1000HAB","A","2016",2.34,
"BRA","HOSPITALBED","TOT","1000HAB","A","2017",2.32,
"BRA","HOSPITALBED","TOT","1000HAB","A","2018",2.28,
"BRA","HOSPITALBED","TOT","1000HAB","A","2019",2.26,
"BRA","HOSPITALBED","TOT","1000HAB","A","2020",2.45,
"BRA","HOSPITALBED","TOT","1000HAB","A","2021",2.47,
"CHL","HOSPITALBED","TOT","1000HAB","A","1999",2.78,
"CHL","HOSPITALBED","TOT","1000HAB","A","2000",2.72,
"CHL","HOSPITALBED","TOT","1000HAB","A","2001",2.62,
"CHL","HOSPITALBED","TOT","1000HAB","A","2002",2.54,
"CHL","HOSPITALBED","TOT","1000HAB","A","2003",2.51,
"CHL","HOSPITALBED","TOT","1000HAB","A","2004",2.41,
"CHL","HOSPITALBED","TOT","1000HAB","A","2005",2.31,
"CHL","HOSPITALBED","TOT","1000HAB","A","2006",2.33,
"CHL","HOSPITALBED","TOT","1000HAB","A","2007",2.29,
"CHL","HOSPITALBED","TOT","1000HAB","A","2008",2.28,
"CHL","HOSPITALBED","TOT","1000HAB","A","2009",2.27,
"CHL","HOSPITALBED","TOT","1000HAB","A","2010",2.04,
"CHL","HOSPITALBED","TOT","1000HAB","A","2011",2.22,
"CHL","HOSPITALBED","TOT","1000HAB","A","2012",2.17,
